   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.200000,  -1.600000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
   0.000000,   0.000481,  -0.000000,  -0.000000,   0.033195,   0.300000,  -1.700000,   0.000000,   0.010117,   0.010117,   0.010117,   0.010117,   0.000000
   0.000000,   0.000199,   0.000000,  -0.000000,   0.130244,   0.311298,  -1.800000,   0.000000,   0.004190,   0.004190,   0.004190,   0.004190,   0.000000
   0.000000,  -0.001190,   0.000000,  -0.000000,   0.230244,   0.211298,  -1.848015,   0.000000,  -0.025049,  -0.025049,  -0.025049,  -0.025049,   0.000000
   0.000000,  -0.005407,   0.000000,  -0.000000,   0.330244,   0.111298,  -1.813923,   0.000000,  -0.113840,  -0.113840,  -0.113840,  -0.113840,   0.000000
   0.000000,  -0.010157,   0.000000,  -0.000000,   0.430244,   0.011298,  -1.746426,   0.000000,  -0.213840,  -0.213840,  -0.213840,  -0.213840,   0.000000
   0.000000,  -0.014907,   0.000000,  -0.000000,   0.480616,  -0.030213,  -1.776803,   0.000000,  -0.313840,  -0.313840,  -0.313840,  -0.313840,   0.000000
   0.000000,  -0.019657,   0.000000,  -0.000000,   0.469378,   0.047134,  -1.862757,   0.000000,  -0.413840,  -0.413840,  -0.413840,  -0.413840,   0.000000
   0.000000,  -0.024407,   0.000000,  -0.000000,   0.553487,  -0.052866,  -1.830001,   0.000000,  -0.513840,  -0.513840,  -0.513840,  -0.513840,   0.000000
   0.000000,  -0.029157,   0.000000,  -0.000000,   0.512229,   0.047134,  -1.930001,   0.000000,  -0.613840,  -0.613840,  -0.613840,  -0.613840,   0.000000
   0.000000,  -0.033907,   0.000000,  -0.000000,   0.585579,  -0.052866,  -1.890693,   0.000000,  -0.713840,  -0.713840,  -0.713840,  -0.713840,   0.000000
   0.000000,  -0.038657,   0.000000,  -0.000000,   0.539446,   0.047134,  -1.984469,   0.000000,  -0.813840,  -0.813840,  -0.813840,  -0.813840,   0.000000
   0.000000,  -0.043407,   0.000000,  -0.000000,   0.604801,  -0.052866,  -1.940685,   0.000000,  -0.913840,  -0.913840,  -0.913840,  -0.913840,   0.000000
   0.000000,  -0.048157,   0.000000,  -0.000000,   0.555541,   0.047134,  -2.026082,   0.000000,  -1.013840,  -1.013840,  -1.013840,  -1.013840,   0.000000
   0.000000,  -0.052907,   0.000000,  -0.000000,   0.614850,  -0.052866,  -1.979436,   0.000000,  -1.113840,  -1.113840,  -1.113840,  -1.113840,   0.000000
   0.000000,  -0.057657,   0.000000,  -0.000000,   0.563810,   0.047134,  -2.058038,   0.000000,  -1.213840,  -1.213840,  -1.213840,  -1.213840,   0.000000
   0.000000,  -0.062407,   0.000000,  -0.000000,   0.618401,  -0.052866,  -2.009533,   0.000000,  -1.313840,  -1.313840,  -1.313840,  -1.313840,   0.000000
   0.000000,  -0.067157,   0.000000,  -0.000000,   0.566455,   0.047134,  -2.082492,   0.000000,  -1.413840,  -1.413840,  -1.413840,  -1.413840,   0.000000
   0.000000,  -0.071907,   0.000000,  -0.000000,   0.617258,  -0.052866,  -2.032845,   0.000000,  -1.513840,  -1.513840,  -1.513840,  -1.513840,   0.000000
   0.000000,  -0.076657,   0.000000,  -0.000000,   0.565025,   0.047134,  -2.101010,   0.000000,  -1.613840,  -1.613840,  -1.613840,  -1.613840,   0.000000
   0.000000,  -0.081407,   0.000000,  -0.000000,   0.612695,  -0.052866,  -2.050786,   0.000000,  -1.713840,  -1.713840,  -1.713840,  -1.713840,   0.000000
   0.000000,  -0.086157,   0.000000,  -0.000000,   0.560649,   0.047134,  -2.114783,   0.000000,  -1.813840,  -1.813840,  -1.813840,  -1.813840,   0.000000
   0.000000,  -0.090907,   0.000000,  -0.000000,   0.605648,  -0.052866,  -2.064455,   0.000000,  -1.913840,  -1.913840,  -1.913840,  -1.913840,   0.000000
   0.000000,  -0.095657,   0.000000,  -0.000000,   0.554168,   0.047134,  -2.124741,   0.000000,  -2.013840,  -2.013840,  -2.013840,  -2.013840,   0.000000
   0.000000,  -0.100407,   0.000000,  -0.000000,   0.596812,  -0.050510,  -2.074724,   0.000000,  -2.113840,  -2.113840,  -2.113840,  -2.113840,   0.000000
   0.000000,  -0.105157,   0.000000,  -0.000000,   0.548183,   0.047954,  -2.129199,   0.000000,  -2.213840,  -2.213840,  -2.213840,  -2.213840,   0.000000
   0.000000,  -0.109907,   0.000000,  -0.000000,   0.589171,  -0.046677,  -2.079881,   0.000000,  -2.313840,  -2.313840,  -2.313840,  -2.313840,   0.000000
   0.000000,  -0.114657,   0.000000,  -0.000000,   0.545132,   0.040832,  -2.127388,   0.000000,  -2.413840,  -2.413840,  -2.413840,  -2.413840,   0.000000
   0.000000,  -0.119407,   0.000000,  -0.000000,   0.577645,  -0.036929,  -2.085912,   0.000000,  -2.513840,  -2.513840,  -2.513840,  -2.513840,   0.000000
   0.000000,  -0.124157,   0.000000,  -0.000000,   0.542574,   0.029926,  -2.121226,   0.000000,  -2.613840,  -2.613840,  -2.613840,  -2.613840,   0.000000
   0.000000,  -0.128907,   0.000000,  -0.000000,   0.564019,  -0.025228,  -2.090825,   0.000000,  -2.713840,  -2.713840,  -2.713840,  -2.713840,   0.000000
   0.000000,  -0.133657,   0.000000,  -0.000000,   0.539267,   0.018544,  -2.112950,   0.000000,  -2.813840,  -2.813840,  -2.813840,  -2.813840,   0.000000
   0.000000,  -0.138407,   0.000000,  -0.000000,   0.550132,  -0.014425,  -2.093765,   0.000000,  -2.913840,  -2.913840,  -2.913840,  -2.913840,   0.000000
   0.000000,  -0.143157,   0.000000,  -0.000000,   0.534677,   0.009135,  -2.104619,   0.000000,  -3.013840,  -3.013840,  -3.013840,  -3.013840,   0.000000
   0.000000,  -0.147907,   0.000000,  -0.000000,   0.537528,  -0.006560,  -2.094367,   0.000000,  -3.113840,  -3.113840,  -3.113840,  -3.113840,   0.000000
   0.000000,  -0.152657,   0.000000,  -0.000000,   0.528622,   0.003179,  -2.097650,   0.000000,  -3.213840,  -3.213840,  -3.213840,  -3.213840,   0.000000
   0.000000,  -0.157407,   0.000000,  -0.000000,   0.526905,  -0.002323,  -2.092754,   0.000000,  -3.313840,  -3.313840,  -3.313840,  -3.313840,   0.000000
   0.000000,  -0.162157,   0.000000,  -0.000000,   0.521417,   0.000512,  -2.092304,   0.000000,  -3.413840,  -3.413840,  -3.413840,  -3.413840,   0.000000
   0.000000,  -0.166907,   0.000000,  -0.000000,   0.517954,  -0.000773,  -2.089652,   0.000000,  -3.513840,  -3.513840,  -3.513840,  -3.513840,   0.000000
   0.000000,  -0.171657,   0.000000,  -0.000000,   0.513757,  -0.000254,  -2.087971,   0.000000,  -3.613840,  -3.613840,  -3.613840,  -3.613840,   0.000000
   0.000000,  -0.176407,   0.000000,  -0.000000,   0.509983,  -0.000427,  -2.085933,   0.000000,  -3.713840,  -3.713840,  -3.713840,  -3.713840,   0.000000
   0.000000,  -0.181157,   0.000000,  -0.000000,   0.506203,  -0.000379,  -2.084028,   0.000000,  -3.813840,  -3.813840,  -3.813840,  -3.813840,   0.000000
   0.000000,  -0.185907,   0.000000,  -0.000000,   0.502543,  -0.000393,  -2.082109,   0.000000,  -3.913840,  -3.913840,  -3.913840,  -3.913840,   0.000000
   0.000000,  -0.190657,   0.000000,  -0.000000,   0.498966,  -0.000398,  -2.080216,   0.000000,  -4.013840,  -4.013840,  -4.013840,  -4.013840,   0.000000
   0.000000,  -0.195407,   0.000000,  -0.000000,   0.495473,  -0.000407,  -2.078341,   0.000000,  -4.113840,  -4.113840,  -4.113840,  -4.113840,   0.000000
   0.000000,  -0.200157,   0.000000,  -0.000000,   0.492057,  -0.000419,  -2.076487,   0.000000,  -4.213840,  -4.213840,  -4.213840,  -4.213840,   0.000000
   0.000000,  -0.204907,   0.000000,  -0.000000,   0.488715,  -0.000436,  -2.074655,   0.000000,  -4.313840,  -4.313840,  -4.313840,  -4.313840,   0.000000
   0.000000,  -0.209395,   0.000000,  -0.000000,   0.485442,  -0.000457,  -2.072842,   0.000000,  -4.408310,  -4.408310,  -4.408310,  -4.408310,   0.000000
   0.000000,  -0.213469,   0.000000,  -0.000000,   0.482233,  -0.000482,  -2.071051,   0.000000,  -4.494079,  -4.494079,  -4.494079,  -4.494079,   0.000000
   0.000000,  -0.217160,   0.000000,  -0.000000,   0.479087,  -0.000510,  -2.069284,   0.000000,  -4.571785,  -4.571785,  -4.571785,  -4.571785,   0.000000
   0.000000,  -0.220496,   0.000000,  -0.000000,   0.476001,  -0.000542,  -2.067543,   0.000000,  -4.642020,  -4.642020,  -4.642020,  -4.642020,   0.000000
   0.000000,  -0.223503,   0.000000,  -0.000000,   0.472972,  -0.000579,  -2.065827,   0.000000,  -4.705331,  -4.705331,  -4.705331,  -4.705331,   0.000000
   0.000000,  -0.226206,   0.000000,  -0.000000,   0.469998,  -0.000619,  -2.064137,   0.000000,  -4.762223,  -4.762223,  -4.762223,  -4.762223,   0.000000
   0.000000,  -0.228625,   0.000000,  -0.000000,   0.467075,  -0.000665,  -2.062472,   0.000000,  -4.813165,  -4.813165,  -4.813165,  -4.813165,   0.000000
   0.000000,  -0.230783,   0.000000,  -0.000000,   0.464201,  -0.000717,  -2.060833,   0.000000,  -4.858589,  -4.858589,  -4.858589,  -4.858589,   0.000000
   0.000000,  -0.232697,   0.000000,  -0.000000,   0.461374,  -0.000776,  -2.059217,   0.000000,  -4.898894,  -4.898894,  -4.898894,  -4.898894,   0.000000
   0.000000,  -0.234386,   0.000000,  -0.000000,   0.458590,  -0.000841,  -2.057623,   0.000000,  -4.934452,  -4.934452,  -4.934452,  -4.934452,   0.000000
   0.000000,  -0.235866,   0.000000,  -0.000000,   0.455847,  -0.000916,  -2.056051,   0.000000,  -4.965604,  -4.965604,  -4.965604,  -4.965604,   0.000000
   0.000000,  -0.237152,   0.000000,  -0.000000,   0.453143,  -0.001000,  -2.054498,   0.000000,  -4.992665,  -4.992665,  -4.992665,  -4.992665,   0.000000
   0.000000,  -0.238257,   0.000000,  -0.000000,   0.450475,  -0.001096,  -2.052963,   0.000000,  -5.015927,  -5.015927,  -5.015927,  -5.015927,   0.000000
   0.000000,  -0.239194,   0.000000,  -0.000000,   0.447842,  -0.001205,  -2.051444,   0.000000,  -5.035660,  -5.035660,  -5.035660,  -5.035660,   0.000000
   0.000000,  -0.239975,   0.000000,  -0.000000,   0.445243,  -0.001329,  -2.049938,   0.000000,  -5.052113,  -5.052113,  -5.052113,  -5.052113,   0.000000
   0.000000,  -0.240612,   0.000000,  -0.000000,   0.442675,  -0.001471,  -2.048443,   0.000000,  -5.065515,  -5.065515,  -5.065515,  -5.065515,   0.000000
   0.000000,  -0.241114,   0.000000,  -0.000000,   0.440138,  -0.001634,  -2.046957,   0.000000,  -5.076080,  -5.076080,  -5.076080,  -5.076080,   0.000000
