   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.200000,  -1.600000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
  -0.000013,   0.001199,  -0.000011,  -0.000006,   0.083131,   0.300000,  -1.700000,   0.000007,   0.025580,   0.024892,   0.025373,   0.025100,   0.000000
  -0.000038,  -0.000130,  -0.000046,  -0.000027,   0.183131,   0.235493,  -1.800000,   0.000030,  -0.001367,  -0.004121,  -0.002199,  -0.003290,   0.000000
   0.000000,  -0.004880,  -0.000048,  -0.000060,   0.283131,   0.135493,  -1.825380,   0.000068,  -0.101367,  -0.104121,  -0.102199,  -0.103290,   0.000000
   0.000000,  -0.009630,  -0.000048,  -0.000115,   0.383131,   0.035493,  -1.725380,   0.000121,  -0.201367,  -0.204121,  -0.202199,  -0.203290,   0.000000
   0.000000,  -0.014380,  -0.000048,  -0.000191,   0.483131,  -0.064507,  -1.733026,   0.000193,  -0.301367,  -0.304121,  -0.302199,  -0.303290,   0.000000
   0.000000,  -0.019130,  -0.000048,  -0.000282,   0.383131,   0.035493,  -1.833026,   0.000281,  -0.401367,  -0.404121,  -0.402199,  -0.403290,   0.000000
   0.000000,  -0.023880,  -0.000048,  -0.000378,   0.483131,  -0.064507,  -1.769596,   0.000379,  -0.501367,  -0.504121,  -0.502199,  -0.503290,   0.000000
   0.000000,  -0.028630,  -0.000048,  -0.000498,   0.383131,   0.035493,  -1.869596,   0.000498,  -0.601367,  -0.604121,  -0.602199,  -0.603290,   0.000000
   0.000000,  -0.033380,  -0.000048,  -0.000623,   0.483131,  -0.064507,  -1.786427,   0.000624,  -0.701367,  -0.704121,  -0.702199,  -0.703290,   0.000000
   0.000000,  -0.038130,  -0.000048,  -0.000775,   0.383131,   0.035493,  -1.886427,   0.000775,  -0.801367,  -0.804121,  -0.802199,  -0.803290,   0.000000
   0.000000,  -0.042880,  -0.000048,  -0.000933,   0.483131,  -0.064507,  -1.797636,   0.000929,  -0.901367,  -0.904121,  -0.902199,  -0.903290,   0.000000
   0.000000,  -0.047630,  -0.000048,  -0.001120,   0.383131,   0.035493,  -1.897636,   0.001112,  -1.001367,  -1.004121,  -1.002199,  -1.003290,   0.000000
   0.000000,  -0.052380,  -0.000048,  -0.001312,   0.483131,  -0.064507,  -1.807375,   0.001293,  -1.101367,  -1.104121,  -1.102199,  -1.103290,   0.000000
   0.000000,  -0.057130,  -0.000048,  -0.001534,   0.383131,   0.035493,  -1.907375,   0.001507,  -1.201367,  -1.204121,  -1.202199,  -1.203290,   0.000000
   0.000000,  -0.061880,  -0.000048,  -0.001762,   0.483131,  -0.064507,  -1.816949,   0.001714,  -1.301367,  -1.304121,  -1.302199,  -1.303290,   0.000000
   0.000000,  -0.066630,  -0.000048,  -0.002021,   0.383131,   0.035493,  -1.916949,   0.001960,  -1.401367,  -1.404121,  -1.402199,  -1.403290,   0.000000
   0.000000,  -0.071380,  -0.000048,  -0.002285,   0.483131,  -0.064507,  -1.826806,   0.002192,  -1.501367,  -1.504121,  -1.502199,  -1.503290,   0.000000
   0.000000,  -0.076130,  -0.000048,  -0.002581,   0.383131,   0.035493,  -1.926806,   0.002469,  -1.601367,  -1.604121,  -1.602199,  -1.603290,   0.000000
